data:text/csv;charset=utf-8,Query: select oh.order_no,ysl.ORDER_HEADER_KEY,ysl.SHIPMENT_KEY,ys.SHIPNODE_KEY,ys.STATUS,ys.STATUS_DATE,ys.DELIVERY_METHOD,ys.ORDER_TYPE,ys.EXTN_SHORT,ys.ASSIGNED_TO_USER_ID from yfs_shipment_line ysl,yfs_shipment ys,yfs_order_header OH where ysl.SHIPMENT_KEY=ys.SHIPMENT_KEY and oh.order_header_key=ysl.order_header_key and OH.order_header_key &gt;
RN,ORDER_NO,ORDER_HEADER_KEY,SHIPMENT_KEY,SHIPNODE_KEY,STATUS,STATUS_DATE,DELIVERY_METHOD,ORDER_TYPE,EXTN_SHORT,ASSIGNED_TO_USER_ID,
1283,COCC11107313,'202211021734132334604241,'202211021751122334668330,COCV_181,9000,2022-11-02 17:54:41.0,SHP,SHP,BO,zapata.alejandra_m,
1284,COCC11107317,'202211021734502334605961,'202211021747112334648813,COCV_666,9000,2022-11-02 17:48:48.0,SHP,SHP,BO,amaya.amelie_m,
1285,COCC11107358,'202211021742232334634007,'202211021747072334648205,COCV_391,9000,2022-11-02 17:50:06.0,SHP,SHP,BO,torres.karen_m,
1286,COCC11107367,'202211021744152334639089,'202211021749112334655953,COCV_155,9000,2022-11-02 18:01:36.0,SHP,SHP,BO,burgos.sandra_m,
1287,COCC11107367,'202211021744152334639089,'202211021804592334725571,COCV_402,9000,2022-11-02 18:06:54.0,SHP,SHP,CNCL,ariza.rudby_m,
1288,COCC11107382,'202211021746122334645793,'202211021751132334668398,COCV_739,9000,2022-11-02 23:34:58.0,SHP,SHP,null,prada.blancanineyi_m,
1289,COCC11107393,'202211021747062334648144,'202211021753132334676080,COCV_392,9000,2022-11-02 17:57:19.0,SHP,SHP,BO,vera.maria_m,
1290,COCC11107423,'202211021752152334672134,'202211021801172334712621,COCV_381,9000,2022-11-02 18:04:03.0,SHP,SHP,BO,aldana.leidy_m,
1291,COCC11107467,'202211021800412334708869,'202211021804592334725626,COCV_549,9000,2022-11-02 18:06:26.0,SHP,SHP,BO,mahecha.jasbrudy_m,
1292,COCC11107564,'202211021815542334764437,'202211021821062334784070,COCV_402,9000,2022-11-02 18:23:24.0,SHP,SHP,BO,ariza.rudby_m,
1293,COCC11107564,'202211021815542334764437,'202211021826042334802492,COCV_156,9000,2022-11-02 18:34:16.0,SHP,SHP,CNCL,carreno.felix_m,
1294,COCC11107600,'202211021824572334797231,'202211021832042334825455,COCV_654,9000,2022-11-02 18:38:53.0,SHP,SHP,null,herrera.elen_m,
1295,COCC11107621,'202211021828032334807489,'202211021834122334833278,COCV_282,9000,2022-11-02 18:55:11.0,SHP,SHP,null,null,
1296,COCC11107628,'202211021829152334811251,'202211021834092334832904,COCV_556,9000,2022-11-02 18:39:51.0,SHP,SHP,BO,usuga.claudia_m,
1297,COCC11107653,'202211021834352334834559,'202211021840142334851641,COCV_782,9000,2022-11-02 19:01:10.0,SHP,SHP,null,null,
1298,COCC11107673,'202211021838172334843807,'202211021846102334870272,COCV_392,9000,2022-11-02 18:48:46.0,SHP,SHP,BO,vera.maria_m,
1299,COCC11107679,'202211021838562334845035,'202211021844102334865447,COCV_654,9000,2022-11-02 18:45:57.0,SHP,SHP,BO,herrera.elen_m,
1300,COCC11107682,'202211021839132334846610,'202211021846102334870249,COCV_885,9000,2022-11-02 18:48:10.0,SHP,SHP,BO,rolong.bleidys_m,
1301,COCC11107683,'202211021839162334846776,'202211021848112334876132,COCV_453,9000,2022-11-02 19:09:10.0,SHP,SHP,null,null,
1302,COCC11107701,'202211021842122334860204,'202211021848102334875900,COCV_391,9000,2022-11-02 18:50:14.0,SHP,SHP,BO,galvis.heydi_m,
1303,COCC11107717,'202211021844422334866779,'202211021852142334893784,COCV_782,9000,2022-11-02 19:13:11.0,SHP,SHP,null,null,
1304,COCC11107746,'202211021848572334878071,'202211021854162334900168,COCV_825,9000,2022-11-03 12:39:38.0,SHP,SHP,null,leon.laura_m,
1305,COCC11107777,'202211021855182334902731,'202211021902132334927479,COCV_545,9000,2022-11-02 19:03:35.0,SHP,SHP,BO,chavez.esneider_m,
1306,COCC11107819,'202211021901492334926428,'202211021907302334939993,COCV_392,9000,2022-11-02 19:11:41.0,SHP,SHP,BO,pena.angie_m,
1307,COCC11107829,'202211021903222334929855,'202211021913222334967845,COCV_392,9000,2022-11-02 19:15:02.0,SHP,SHP,BO,vera.maria_m,
1308,COCC11107831,'202211021904022334931859,'202211021911242334960075,COCV_739,9000,2022-11-02 19:12:45.0,SHP,SHP,BO,bravo.sara_m,
1309,COCC11107843,'202211021905302334934717,'202211021910252334954373,COCV_402,9000,2022-11-02 19:13:14.0,SHP,SHP,BO,ariza.rudby_m,
1310,COCC11107882,'202211021914082334972016,'202211021916232334980216,COCV_621,9000,2022-11-02 19:24:38.0,SHP,SHP,BO,grajales.marlly_m,
1311,COCC11107897,'202211021916012334978997,'202211021926592335018915,COCV_453,9000,2022-11-02 19:45:42.0,SHP,SHP,BO,garcia.jhon_m,
1312,COCC11107970,'202211021926582335018814,'202211021936592335059076,COCV_401,9000,2022-11-02 19:56:06.0,SHP,SHP,null,baron.yuly_m,
1313,COCC11107992,'202211021930472335037012,'202211021941132335079548,COCV_739,9000,2022-11-03 12:47:31.0,SHP,SHP,null,prada.blancanineyi_m,
1314,COCC11107997,'202211021931322335040932,'202211021939102335065317,COCV_885,9000,2022-11-02 19:42:07.0,SHP,SHP,BO,avila.julith_m,
1315,COCC11108017,'202211021934532335052542,'202211021939182335066582,COCV_964,9000,2022-11-02 23:35:27.0,SHP,SHP,null,gutierrezp.sindy_m,
1316,COCC11108067,'202211021943502335089127,'202211021951102335118519,COCV_881,9000,2022-11-02 19:57:53.0,SHP,SHP,BO,medina.natalia_m,
1317,COCC11108115,'202211021950202335114034,'202211021955122335131959,COCV_885,9000,2022-11-02 20:56:17.0,SHP,SHP,null,avila.julith_m,
1318,COCC11108124,'202211021951572335121275,'202211022012242335196580,COCV_885,9000,2022-11-02 20:13:31.0,SHP,SHP,BO,avila.julith_m,
1319,COCC11108190,'202211022001122335159389,'202211022006552335174511,COCV_411,9000,2022-11-02 20:19:18.0,SHP,SHP,null,arenas.jenny_m,
1320,COCC11108235,'202211022008362335179347,'202211022012232335196487,COCV_677,9000,2022-11-03 13:55:03.0,SHP,SHP,null,mottas.dania_m,
1321,COCC11108236,'202211022008502335179847,'202211022014242335202404,COCV_873,9000,2022-11-02 20:21:55.0,SHP,SHP,null,cardenas.manuela_m,
1322,COCC11108242,'202211022010022335184788,'202211022017232335213527,COCV_402,9000,2022-11-02 20:20:23.0,SHP,SHP,BO,ariza.rudby_m,
1323,COCC11108269,'202211022012132335195858,'202211022028062335257854,COCV_155,9000,2022-11-02 20:43:37.0,SHP,SHP,BO,burgos.sandra_m,
1324,COCC11108286,'202211022015102335204990,'202211022024322335246741,COCV_578,9000,2022-11-02 20:43:42.0,SHP,SHP,null,burbano.marinela_m,
1325,COCC11108293,'202211022016222335209525,'202211022026092335252394,COCV_739,9000,2022-11-03 14:03:21.0,SHP,SHP,null,loaiza.elizabeth_m,
1326,COCC11108329,'202211022021312335234992,'202211022028012335257159,COCV_378,9000,2022-11-02 20:31:37.0,SHP,SHP,BO,garzon.judy_m,
1327,COCC11108345,'202211022023172335240160,'202211022036172335292120,COCV_392,9000,2022-11-02 20:41:17.0,SHP,SHP,BO,pena.angie_m,
1328,COCC11108352,'202211022023572335243485,'202211022032122335280023,COCV_282,9000,2022-11-02 20:52:13.0,SHP,SHP,null,null,
1329,COCC11108358,'202211022025012335248242,'202211022032082335279548,COCV_401,9000,2022-11-03 13:49:20.0,SHP,SHP,null,baron.yuly_m,
1330,COCC11108371,'202211022025512335251180,'202211022038052335297899,COCV_654,9000,2022-11-03 01:57:02.0,SHP,SHP,null,bueno.andrea_m,
1331,COCC11108459,'202211022037392335296356,'202211022046112335333350,COCV_545,9000,2022-11-02 20:49:01.0,SHP,SHP,BO,chavez.esneider_m,
1332,COCC11108467,'202211022038192335299187,'202211022044112335326758,COCV_90,9000,2022-11-02 20:54:55.0,SHP,SHP,null,null,
1333,COCC11108492,'202211022041572335318017,'202211022104152335406226,COCV_779,9000,2022-11-04 12:54:27.0,SHP,SHP,null,fernandez.elsa_m,
1334,COCC11108509,'202211022043542335325134,'202211022052082335358983,COCV_654,9000,2022-11-03 20:58:16.0,SHP,SHP,null,herrera.elen_m,
1335,COCC11108544,'202211022048382335341693,'202211022052102335359210,COCV_250,9000,2022-11-02 21:12:13.0,SHP,SHP,null,null,
1336,COCC11108552,'202211022049252335343795,'202211022052102335359269,COCV_282,9000,2022-11-02 21:12:14.0,SHP,SHP,null,null,
1337,COCC11108576,'202211022051532335357821,'202211022100202335391975,COCV_782,9000,2022-11-02 21:21:11.0,SHP,SHP,null,null,
1338,COCC11108582,'202211022052222335360063,'202211022058112335380741,COCV_250,9000,2022-11-02 21:18:13.0,SHP,SHP,null,null,
1339,COCC11108585,'202211022052432335360944,'202211022100202335391899,COCV_666,9000,2022-11-03 02:17:15.0,SHP,SHP,null,amaya.amelie_m,
1340,COCC11108587,'202211022052522335361281,'202211022058122335380811,COCV_782,9000,2022-11-02 21:18:13.0,SHP,SHP,null,null,
1341,COCC11108644,'202211022059342335385969,'202211022102052335400494,COCV_816,9000,2022-11-02 21:13:52.0,SHP,SHP,null,polo.vinasco_m,
1342,COCC11108657,'202211022100432335394160,'202211022106032335411817,COCV_470,9000,2022-11-03 15:44:15.0,SHP,SHP,null,machuca.fredy_m,
1343,COCC11108686,'202211022103502335405342,'202211022111222335432689,COCV_87,9000,2022-11-02 21:32:12.0,SHP,SHP,null,null,
1344,COCC11108729,'202211022110322335428439,'202211022117232335453786,COCV_677,9000,2022-11-03 17:24:01.0,SHP,SHP,null,mottas.dania_m,
1345,COCC11108730,'202211022110452335429790,'202211022122222335478135,COCV_556,9000,2022-11-02 21:31:32.0,SHP,SHP,BO,domico.leidy_m,
1346,COCC11108744,'202211022112132335435756,'202211022118232335456443,COCV_677,9000,2022-11-03 17:42:06.0,SHP,SHP,null,castaneda.leydy_m,
1347,COCC11108754,'202211022113562335441250,'202211022119232335460664,COCV_666,9000,2022-11-02 21:21:10.0,SHP,SHP,BO,munoz.valentina_m,
1348,COCC11108791,'202211022118232335456424,'202211022124092335485304,COCV_578,9000,2022-11-02 21:46:38.0,SHP,SHP,BO,lopez.angiev_m,
1349,COCC11108796,'202211022119092335459744,'202211022122242335478299,COCV_282,9000,2022-11-02 21:43:13.0,SHP,SHP,null,null,
1350,COCC11108849,'202211022124492335487258,'202211022131082335514414,COCV_549,9000,2022-11-02 21:33:55.0,SHP,SHP,BO,gonzalez.daniela_m,
1351,COCC11108851,'202211022125172335488958,'202211022149182335579351,COCV_181,9000,2022-11-02 21:54:19.0,SHP,SHP,BO,villa.carlos_m,
1352,COCC11108895,'202211022132022335517862,'202211022153102335599812,COCV_677,9000,2022-11-02 21:59:23.0,SHP,SHP,BO,mottas.dania_m,
1353,COCC11108899,'202211022132292335519629,'202211022137032335534698,COCV_156,9000,2022-11-02 22:15:23.0,SHP,SHP,null,ventura.nataly_m,
1354,COCC11108906,'202211022133372335524810,'202211022143142335560137,COCV_190,9000,2022-11-02 21:45:23.0,SHP,SHP,BO,garzon.sandracarina_m,
1355,COCC11108908,'202211022133452335525099,'202211022143142335560114,COCV_250,9000,2022-11-02 22:04:12.0,SHP,SHP,null,null,
1356,COCC11108965,'202211022141342335555582,'202211022219222335676327,COCV_156,9000,2022-11-02 22:24:38.0,SHP,SHP,BO,ventura.nataly_m,
1357,COCC11108996,'202211022154162335603142,'202211022157122335610302,COCV_282,9000,2022-11-02 22:17:13.0,SHP,SHP,null,null,
1358,COCC11109010,'202211022203342335630287,'202211022206542335637683,COCV_621,9000,2022-11-02 22:13:07.0,SHP,SHP,BO,montoya.yeni_m,
1359,COCC11109076,'202211022227332335699893,'202211022232122335719517,COCV_621,9000,2022-11-02 22:36:13.0,SHP,SHP,BO,grajales.marlly_m,
1360,COCC11109127,'202211022243332335754771,'202211030357162336494790,COCV_453,9000,2022-11-03 14:52:18.0,SHP,SHP,null,garcia.jhon_m,
1361,COCC11109133,'202211022244142335756227,'202211022307592335838229,COCV_881,9000,2022-11-02 23:13:45.0,SHP,SHP,BO,medina.natalia_m,
1362,COCC11109189,'202211022249212335771244,'202211022254192335794556,COCV_181,9000,2022-11-02 22:56:58.0,SHP,SHP,BO,villa.carlos_m,
1363,COCC11109189,'202211022249212335771244,'202211022300182335816534,COCV_381,9000,2022-11-02 23:04:19.0,SHP,SHP,CNCL,aguilera.catalina_m,
1364,COCC11109189,'202211022249212335771244,'202211022321222335888360,COCV_643,9000,2022-11-03 18:05:45.0,SHP,SHP,null,gomez.brayan_m,
1365,COCC11109212,'202211022251362335785236,'202211022256212335800278,COCV_411,9000,2022-11-02 22:59:37.0,SHP,SHP,BO,arenas.jenny_m,
1366,COCC11109213,'202211022251472335785936,'202211022256172335799719,COCV_739,9000,2022-11-03 16:30:54.0,SHP,SHP,null,medina.johanna_m,
1367,COCC11109240,'202211022255432335798321,'202211022302222335824603,COCV_101,9000,2022-11-02 23:08:04.0,SHP,SHP,BO,paez.monica_m,
1368,COCC11109248,'202211022256512335801672,'202211022300212335817273,COCV_739,9000,2022-11-03 15:00:29.0,SHP,SHP,null,loaiza.elizabeth_m,
1369,COCC11109252,'202211022257042335802636,'202211022300202335817212,COCV_873,9000,2022-11-03 14:43:51.0,SHP,SHP,null,rivera.gustavo_m,
1370,COCC11109263,'202211022258502335808810,'202211022304162335829247,COCV_643,9000,2022-11-02 23:07:43.0,SHP,SHP,BO,gomez.brayan_m,
1371,COCC11109279,'202211022300282335817663,'202211022306212335835014,COCV_156,9000,2022-11-04 22:24:07.0,SHP,SHP,null,ventura.nataly_m,
1372,COCC11109297,'202211022303072335826280,'202211030114222336224391,COCV_378,9000,2022-11-03 01:16:28.0,SHP,SHP,BO,garzon.judy_m,
1373,COCC11109301,'202211022303492335827858,'202211022315242335864987,COCV_549,9000,2022-11-02 23:18:27.0,SHP,SHP,BO,gonzalez.daniela_m,
1374,COCC11109319,'202211022306352335835387,'202211022310022335844861,COCV_825,9000,2022-11-02 23:10:43.0,SHP,SHP,BO,junco.bearlys_m,
1375,COCC11109325,'202211022307352335837215,'202211022315242335865080,COCV_739,9000,2022-11-03 15:23:30.0,SHP,SHP,null,medina.johanna_m,
1376,COCC11109344,'202211022310132335847374,'202211022353132335994405,COCV_816,9000,2022-11-02 23:58:02.0,SHP,SHP,BO,polo.vinasco_m,
1377,COCC11109355,'202211022311462335854995,'202211022318232335873629,COCV_666,9000,2022-11-02 23:21:08.0,SHP,SHP,BO,munoz.valentina_m,
1378,COCC11109359,'202211022312152335855991,'202211022315222335864870,COCV_873,9000,2022-11-03 14:49:13.0,SHP,SHP,null,rivera.gustavo_m,
1379,COCC11109437,'202211022324222335896525,'202211022329122335909244,COCV_556,9000,2022-11-02 23:50:51.0,SHP,SHP,null,varon.yulieth_m,
1380,COCC11109439,'202211022324432335897764,'202211022331092335921694,COCV_556,9000,2022-11-02 23:34:31.0,SHP,SHP,BO,domico.leidy_m,
1381,COCC11109474,'202211022329072335908889,'202211022335142335931449,COCV_816,9000,2022-11-02 23:42:47.0,SHP,SHP,BO,polo.vinasco_m,
1382,COCC11109498,'202211022332242335925055,'202211022343092335957854,COCV_411,9000,2022-11-03 00:06:01.0,SHP,SHP,null,arenas.jenny_m,
1383,COCC11109518,'202211022335382335932739,'202211022349242335976991,COCV_185,9000,2022-11-02 23:52:34.0,SHP,SHP,BO,orozco.evelin_m,
1384,COCC11109537,'202211022338182335939437,'202211022341002335952887,COCV_660,9000,2022-11-03 02:52:03.0,SHP,SHP,null,pabon.nicolas_m,
1385,COCC11109545,'202211022339182335943194,'202211022347272335971451,COCV_392,9000,2022-11-02 23:49:00.0,SHP,SHP,BO,vera.maria_m,
1386,COCC11109569,'202211022343182335958498,'202211022347262335971426,COCV_155,9000,2022-11-03 00:01:11.0,SHP,SHP,BO,lievano.sindy_m,
1387,COCC11109590,'202211022346172335968084,'202211022351192335988323,COCV_739,9000,2022-11-03 02:47:50.0,SHP,SHP,null,loaiza.elizabeth_m,
1388,COCC11109604,'202211022347572335972529,'202211030017232336073890,COCV_402,9000,2022-11-03 00:38:17.0,SHP,SHP,null,null,
1389,COCC11109640,'202211022353392335995712,'202211022359182336009813,COCV_220,9000,2022-11-03 00:04:17.0,SHP,SHP,BO,sepulveda.andres_m,
1390,COCC11109641,'202211022354032335996640,'202211022357152336005154,COCV_402,9000,2022-11-03 11:55:45.0,SHP,SHP,null,ariza.rudby_m,
1391,COCC11109672,'202211022358542336008344,'202211030001222336026154,COCV_621,9000,2022-11-03 01:23:35.0,SHP,SHP,null,grajales.marlly_m,
1392,COCC11109677,'202211030000002336012266,'202211030003182336034036,COCV_556,9000,2022-11-03 00:07:08.0,SHP,SHP,BO,varon.yulieth_m,
1393,COCC11109721,'202211030007282336047504,'202211030013222336065281,COCV_181,9000,2022-11-03 00:15:42.0,SHP,SHP,BO,munoz.leydi_m,
1394,COCC11109741,'202211030012042336063356,'202211030015242336070035,COCV_391,9000,2022-11-03 00:17:32.0,SHP,SHP,BO,galvis.heydi_m,
1395,COCC11109768,'202211030016422336072714,'202211030023232336095264,COCV_101,9000,2022-11-03 18:21:14.0,SHP,SHP,null,lopez.andrea_m,
1396,COCC11109777,'202211030018042336075319,'202211030021242336090687,COCV_155,9000,2022-11-03 00:28:50.0,SHP,SHP,BO,lievano.sindy_m,
1397,COCC11109804,'202211030023312336095589,'202211030027112336103494,COCV_381,9000,2022-11-03 00:28:27.0,SHP,SHP,BO,carmona.julieta_m,
1398,COCC11109821,'202211030026392336102506,'202211030034192336125693,COCV_181,9000,2022-11-03 00:37:58.0,SHP,SHP,BO,munoz.leydi_m,
1399,COCC11109821,'202211030026392336102506,'202211030040182336140987,COCV_666,9000,2022-11-03 12:49:31.0,SHP,SHP,CNCL,amaya.amelie_m,
1400,COCC11109821,'202211030026392336102506,'202211031535232340428539,COCV_181,9000,2022-11-03 15:41:33.0,SHP,SHP,CNCL,zapata.alejandra_m,
1401,COCC11109829,'202211030028352336107351,'202211030052262336173329,COCV_621,9000,2022-11-03 01:13:19.0,SHP,SHP,null,null,
1402,COCC11109849,'202211030032432336121847,'202211030056162336181352,COCV_190,9000,2022-11-03 00:58:30.0,SHP,SHP,BO,rodriguez.yudy_m,
1403,COCC11109890,'202211030042382336148644,'202211030052252336173252,COCV_411,9000,2022-11-03 02:04:25.0,SHP,SHP,null,arenas.jenny_m,
1404,COCC11109931,'202211030052322336173599,'202211030100182336192246,COCV_873,9000,2022-11-03 03:14:18.0,SHP,SHP,null,rivera.gustavo_m,
1405,COCC11109936,'202211030055152336179403,'202211030100182336192295,COCV_549,9000,2022-11-03 01:01:29.0,SHP,SHP,BO,gonzalez.daniela_m,
1406,COCC11109939,'202211030055302336179840,'202211030058222336185321,COCV_621,9000,2022-11-03 01:13:38.0,SHP,SHP,BO,montoya.yeni_m,
1407,COCC11109965,'202211030100172336192191,'202211030108192336209362,COCV_556,9000,2022-11-03 01:13:10.0,SHP,SHP,BO,domico.leidy_m,
1408,COCC11109978,'202211030103502336201178,'202211030118222336231699,COCV_381,9000,2022-11-03 01:30:08.0,SHP,SHP,null,carmona.julieta_m,
1409,COCC11109986,'202211030105412336204386,'202211030111582336219860,COCV_190,9000,2022-11-03 01:14:43.0,SHP,SHP,BO,garzon.sandracarina_m,
1410,COCC11110004,'202211030109162336210993,'202211030115232336226203,COCV_556,9000,2022-11-03 03:41:29.0,SHP,SHP,null,domico.leidy_m,
1411,COCC11110058,'202211030122582336246333,'202211030131112336266683,COCV_392,9000,2022-11-03 17:48:01.0,SHP,SHP,null,rodriguez.lizeth_m,
1412,COCC11110082,'202211030132412336268280,'202211030155172336317098,COCV_391,9000,2022-11-03 17:11:14.0,SHP,SHP,null,quintero.johan_m,
1413,COCC11110092,'202211030134252336271651,'202211030137102336275071,COCV_76,9000,2022-11-03 02:21:17.0,SHP,SHP,null,tapasco.thalia_m,
1414,COCC11110102,'202211030138182336276878,'202211030145112336293359,COCV_185,9000,2022-11-03 20:06:53.0,SHP,SHP,null,orozco.evelin_m,
1415,COCC11110104,'202211030138192336276884,'202211030145122336293470,COCV_621,9000,2022-11-03 01:58:00.0,SHP,SHP,BO,montoya.yeni_m,
1416,COCC11110111,'202211030140472336284970,'202211030145172336293978,COCV_190,9000,2022-11-03 01:46:46.0,SHP,SHP,BO,rodriguez.yudy_m,
1417,COCC11110127,'202211030145372336294371,'202211030155182336317120,COCV_545,9000,2022-11-03 01:56:45.0,SHP,SHP,BO,aya.alexander_m,
1418,COCC11110127,'202211030145372336294371,'202211030159222336322909,COCV_378,9000,2022-11-03 02:00:58.0,SHP,SHP,CNCL,garzon.judy_m,
1419,COCC11110151,'202211030150562336309305,'202211030159212336322876,COCV_885,9000,2022-11-03 11:19:50.0,SHP,SHP,null,avila.julith_m,
1420,COCC11110221,'202211030217592336356721,'202211030223232336369470,COCV_545,9000,2022-11-03 02:26:22.0,SHP,SHP,BO,aya.alexander_m,
1421,COCC11110228,'202211030220392336363837,'202211030236132336392293,COCV_181,9000,2022-11-03 02:38:59.0,SHP,SHP,BO,munoz.leydi_m,
1422,COCC11110239,'202211030224512336371768,'202211030230322336384415,COCV_155,9000,2022-11-03 02:36:53.0,SHP,SHP,BO,lievano.sindy_m,
1423,COCC11110239,'202211030224512336371768,'202211030238142336395246,COCV_391,9000,2022-11-03 02:44:04.0,SHP,SHP,CNCL,quintero.johan_m,
1424,COCC11110250,'202211030227282336375779,'202211030232112336387803,COCV_76,9000,2022-11-03 02:44:18.0,SHP,SHP,null,tapasco.thalia_m,
1425,COCC11110254,'202211030229162336378976,'202211030236112336392041,COCV_411,9000,2022-11-03 02:52:28.0,SHP,SHP,null,arenas.jenny_m,
1426,COCC11110265,'202211030236122336392133,'202211030240082336398850,COCV_220,9000,2022-11-03 03:00:24.0,SHP,SHP,null,null,
1427,COCC11110265,'202211030236122336392133,'202211030304152336440822,COCV_621,9000,2022-11-03 03:50:32.0,SHP,SHP,null,montoya.yeni_m,
1428,COCC11110283,'202211030243002336405666,'202211030250172336418831,COCV_551,9000,2022-11-03 02:53:01.0,SHP,SHP,null,null,
1429,COCC11110284,'202211030245132336409792,'202211030306172336442437,COCV_190,9000,2022-11-03 17:29:00.0,SHP,SHP,null,garzon.sandracarina_m,
1430,COCC11110302,'202211030253352336425846,'202211030256202336429136,COCV_621,9000,2022-11-03 04:03:48.0,SHP,SHP,null,montoya.yeni_m,
1431,COCC11110334,'202211030323242336463729,'202211030330162336468376,COCV_381,9000,2022-11-03 03:32:23.0,SHP,SHP,BO,carmona.julieta_m,
1432,COCC11110334,'202211030323242336463729,'202211031050152339706478,COCV_381,9000,2022-11-03 11:19:20.0,SHP,SHP,CNCL,avila.leisy_m,
1433,COCC11110336,'202211030323362336463734,'202211030349252336486229,COCV_381,9000,2022-11-03 04:09:27.0,SHP,SHP,null,null,
1434,COCC11110354,'202211030351492336492307,'202211030355162336493568,COCV_411,9000,2022-11-03 03:58:19.0,SHP,SHP,BO,orjuela.blanca_m,
1435,COCC11110354,'202211030351492336492307,'202211031050152339706508,COCV_411,9000,2022-11-03 10:54:26.0,SHP,SHP,PCNCL,orjuela.blanca_m,
1436,COCC11110357,'202211030359222336495757,'202211031048042339703691,COCV_545,9000,2022-11-03 10:49:43.0,SHP,SHP,BO,aya.alexander_m,
1437,COCC11110357,'202211030359222336495757,'202211031052072339709279,COCV_181,9000,2022-11-03 10:56:43.0,SHP,SHP,CNCL,vargas.nathaly_m,
1438,COCC11110363,'202211030412512336514039,'202211030419232336521315,COCV_545,9000,2022-11-03 04:24:50.0,SHP,SHP,BO,aya.alexander_m,
1439,COCC11110372,'202211030441282336542274,'202211030502162336558368,COCV_381,9000,2022-11-03 05:22:20.0,SHP,SHP,null,null,
1440,COCC11110412,'202211031307582339950114,'202211031312162339964755,COCV_621,9000,2022-11-03 13:17:41.0,SHP,SHP,BO,martinez.maria_m,
1441,COCC11110445,'202211031349572340054505,'202211031359192340080927,COCV_220,9000,2022-11-03 14:05:15.0,SHP,SHP,BO,herrera.mariana_m,
1442,COCC11110513,'202211031419082340146761,'202211031428232340184064,COCV_156,9000,2022-11-03 15:02:18.0,SHP,SHP,null,castaneda.carolina_m,
1443,COCC11110526,'202211031423512340168968,'202211031428242340184233,COCV_470,9000,2022-11-03 14:49:12.0,SHP,SHP,null,null,
1444,COCC11110563,'202211031432582340203859,'202211031438232340220683,COCV_643,9000,2022-11-03 14:40:27.0,SHP,SHP,BO,gomez.brayan_m,
1445,COCC11110613,'202211031448292340253215,'202211031500272340304380,COCV_881,9000,2022-11-03 15:11:30.0,SHP,SHP,null,guisao.heidy_m,
1446,COCC11110635,'202211031454452340277496,'202211031500272340304341,COCV_190,9000,2022-11-03 15:03:55.0,SHP,SHP,BO,ulloa.estephany_m,
1447,COCC11110639,'202211031455392340280363,'202211031500202340303531,COCV_739,9000,2022-11-04 13:16:20.0,SHP,SHP,null,bravo.sara_m,
1448,COCC11110643,'202211031456592340285257,'202211031506272340323236,COCV_402,9000,2022-11-03 15:10:27.0,SHP,SHP,BO,rodriguez.deisy_m,
1449,COCC11110643,'202211031456592340285257,'202211031512182340344623,COCV_155,9000,2022-11-03 15:27:49.0,SHP,SHP,CNCL,burgos.sandra_m,
1450,COCC11110711,'202211031517222340358025,'202211031522192340379683,COCV_378,9000,2022-11-03 15:25:38.0,SHP,SHP,BO,duenas.oscar_m,
1451,COCC11110731,'202211031524532340388774,'202211031528262340401405,COCV_660,9000,2022-11-03 15:34:34.0,SHP,SHP,BO,zabaleta.arcelio_m,
1452,COCC11110781,'202211031537512340437790,'202211031543352340460855,COCV_666,9000,2022-11-03 15:45:37.0,SHP,SHP,BO,amaya.amelie_m,
1453,COCC11110806,'202211031547552340477592,'202211031553052340502783,COCV_816,9000,2022-11-03 15:55:44.0,SHP,SHP,BO,valencia.luisa_m,
1454,COCC11110815,'202211031549292340483433,'202211031555122340509856,COCV_551,9000,2022-11-03 15:56:01.0,SHP,SHP,BO,vasquez.armando_m,
1455,COCC11110842,'202211031558102340519378,'202211031601262340536993,COCV_816,9000,2022-11-03 17:24:49.0,SHP,SHP,null,valencia.luisa_m,
1456,COCC11110859,'202211031603322340542076,'202211031607112340552600,COCV_391,9000,2022-11-03 16:08:37.0,SHP,SHP,BO,galvis.heydi_m,
1457,COCC11110861,'202211031603562340543974,'202211031609172340558896,COCV_556,9000,2022-11-03 16:13:45.0,SHP,SHP,BO,londono.leidy_m,
1458,COCC11110883,'202211031610572340570042,'202211031623242340614573,COCV_411,9000,2022-11-03 16:25:25.0,SHP,SHP,BO,ramirez.yaira_m,
1459,COCC11110908,'202211031618082340593546,'202211031628332340630755,COCV_155,9000,2022-11-04 13:30:22.0,SHP,SHP,null,burgos.sandra_m,
1460,COCC11110946,'202211031630172340637888,'202211031634232340652087,COCV_873,9000,2022-11-03 16:38:05.0,SHP,SHP,BO,sanchez.andresf_m,
1461,COCC11111009,'202211031653122340720188,'202211031700182340750598,COCV_577,9000,2022-11-03 17:03:18.0,SHP,SHP,BO,munoz.carina_m,
1462,COCC11111017,'202211031654242340724464,'202211031658032340737403,COCV_21,9000,2022-11-03 17:18:12.0,SHP,SHP,null,null,
1463,COCC11111054,'202211031712412340792718,'202211031729352340845748,COCV_779,9000,2022-11-03 18:32:14.0,SHP,SHP,null,fernandez.elsa_m,
1464,COCC11111074,'202211031720412340817036,'202211031749132340914243,COCV_101,9000,2022-11-03 17:54:17.0,SHP,SHP,BO,gamboa.shannon_m,
