data:text/csv;charset=utf-8,Query: select oh.order_no,ysl.ORDER_HEADER_KEY,ysl.SHIPMENT_KEY,ys.SHIPNODE_KEY,ys.STATUS,ys.STATUS_DATE,ys.DELIVERY_METHOD,ys.ORDER_TYPE,ys.EXTN_SHORT,ys.ASSIGNED_TO_USER_ID from yfs_shipment_line ysl,yfs_shipment ys,yfs_order_header OH where ysl.SHIPMENT_KEY=ys.SHIPMENT_KEY and oh.order_header_key=ysl.order_header_key and OH.order_header_key &gt;
RN,ORDER_NO,ORDER_HEADER_KEY,SHIPMENT_KEY,SHIPNODE_KEY,STATUS,STATUS_DATE,DELIVERY_METHOD,ORDER_TYPE,EXTN_SHORT,ASSIGNED_TO_USER_ID,
489,CO11412694,'202301051856352722278183,'202301051859072722286286,COCV_185,9000,2023-01-05 19:00:24.0,SHP,SHP,null,null,
490,CO11412696,'202301051858362722284208,'202301051901072722301028,COCV_381,9000,2023-01-05 19:03:51.0,SHP,SHP,BO,carmona.julieta_m,
491,CO11412704,'202301051908362722323410,'202301051910262722333486,COCV_885,9000,2023-01-05 19:12:34.0,SHP,SHP,BO,tavina.mayra_m,
492,CO11412716,'202301051916362722357187,'202301051918282722361881,COCV_90,9000,2023-01-05 19:38:28.0,SHP,SHP,null,null,
493,CO11412738,'202301051941322722447634,'202301051944092722454206,COCV_155,9000,2023-01-05 19:56:00.0,SHP,SHP,BO,rodriguez.cristian_m,
494,CO11412759,'202301051956342722497558,'202301051958132722504211,COCV_155,9000,2023-01-05 20:00:59.0,SHP,SHP,BO,rodriguez.cristian_m,
495,CO11412781,'202301052026412722614182,'202301052029212722621811,COCV_677,9000,2023-01-05 20:32:09.0,SHP,SHP,BO,loboa.lina_m,
496,CO11412794,'202301052041332722670458,'202301052043182722674380,COCV_402,9000,2023-01-05 20:46:06.0,SHP,SHP,BO,ariza.rudby_m,
497,CO11412796,'202301052045062722681822,'202301052047102722688075,COCV_577,9000,2023-01-05 20:53:30.0,SHP,SHP,BO,linares.alexandra_m,
498,CO11412874,'202301052226382723039092,'202301052229212723045888,COCV_21,9000,2023-01-06 08:16:45.0,SHP,SHP,null,valencia.maria_m,
499,CO11412889,'202301052043372722676188,'202301052045132722682740,COCV_402,9000,2023-01-05 20:47:15.0,SHP,SHP,BO,ariza.rudby_m,
500,CO11412940,'202301052141372722890013,'202301052144162722899121,COCV_964,9000,2023-01-05 22:04:29.0,SHP,SHP,null,null,
501,CO11412941,'202301052141372722890004,'202301052144152722899090,COCV_282,9000,2023-01-05 22:04:29.0,SHP,SHP,null,null,
502,CO11413007,'202301052256372723134783,'202301052259132723140357,COCV_739,9000,2023-01-05 23:02:14.0,SHP,SHP,BO,prada.blancanineyi_m,
503,CO11413008,'202301052256372723134774,'202301052259122723140297,COCV_881,9000,2023-01-05 23:03:56.0,SHP,SHP,BO,medina.natalia_m,
504,CO11413009,'202301052256392723134913,'202301052259142723140472,COCV_643,9000,2023-01-05 23:01:08.0,SHP,SHP,BO,grajales.kenly_m,
505,CO11413017,'202301052303382723156532,'202301052305122723160385,COCV_181,9000,2023-01-05 23:07:20.0,SHP,SHP,BO,sena.laudid_m,
506,CO11413018,'202301052306422723163451,'202301052309032723169420,COCV_874,9000,2023-01-05 23:09:52.0,SHP,SHP,BO,cardozoe.daniela_m,
507,CO11413039,'202301052328382723228862,'202301052330242723237273,COCV_155,9000,2023-01-05 23:34:32.0,SHP,SHP,BO,rodriguez.cristian_m,
508,CO11413042,'202301052336402723250421,'202301052338182723253082,COCV_155,9000,2023-01-05 23:45:58.0,SHP,SHP,BO,rodriguez.cristian_m,
509,CO11413044,'202301052336422723250532,'202301052338192723253199,COCV_949,9000,2023-01-06 08:46:39.0,SHP,SHP,null,aldana.hasbleidy_m,
510,CO11413051,'202301052351372723292008,'202301052354062723296896,COCV_185,9000,2023-01-06 00:04:20.0,SHP,SHP,BO,lemos.ketys_m,
511,CO11413067,'202301060011382723351318,'202301060013272723354999,COCV_378,9000,2023-01-06 00:16:27.0,SHP,SHP,BO,vanegass.laura_m,
512,CO11413075,'202301060018382723365380,'202301060020292723373960,COCV_825,9000,2023-01-06 08:35:15.0,SHP,SHP,null,beltran.jessica_m,
513,CO11413081,'202301060028372723389360,'202301060031212723400269,COCV_378,9000,2023-01-06 00:34:44.0,SHP,SHP,BO,vanegass.laura_m,
514,CO11413109,'202301052306442723163554,'202301052309052723169556,COCV_185,9000,2023-01-05 23:15:40.0,SHP,SHP,BO,lemos.ketys_m,
515,CO11413119,'202301052316372723196213,'202301052318292723198690,COCV_688,9000,2023-01-05 23:20:49.0,SHP,SHP,BO,osso.osmary_m,
516,CO11413139,'202301052346392723277458,'202301052348122723280067,COCV_545,9000,2023-01-05 23:49:47.0,SHP,SHP,BO,chavez.esneider_m,
517,CO11413154,'202301060006422723336504,'202301060008032723338671,COCV_378,9000,2023-01-06 00:11:56.0,SHP,SHP,BO,vanegass.laura_m,
518,CO11413164,'202301060026402723387100,'202301060029182723390189,COCV_424,9000,2023-01-06 00:30:21.0,SHP,SHP,BO,ramirez.niyiret_m,
519,CO11413171,'202301060036352723407204,'202301060039152723410552,COCV_378,9000,2023-01-06 00:42:51.0,SHP,SHP,BO,vanegass.laura_m,
520,CO11413175,'202301060043392723424799,'202301060045212723429609,COCV_779,9000,2023-01-06 14:03:15.0,SHP,SHP,null,alvarez.jhony_m,
521,CO11413181,'202301060043382723424693,'202301060045212723429674,COCV_174,9000,2023-01-06 01:03:30.0,SHP,SHP,BO,morantes.luis_m,
522,CO11413189,'202301060036342723407082,'202301060039142723410437,COCV_378,9000,2023-01-06 00:43:11.0,SHP,SHP,BO,vanegass.laura_m,
523,CO11413193,'202301060043392723424767,'202301060045202723429569,COCV_545,9000,2023-01-06 00:52:45.0,PICK,PICK,CNCL,chavez.esneider_m,
524,CO11413242,'202301060158372723583743,'202301060200162723587921,COCV_220,9000,2023-01-06 02:01:28.0,SHP,SHP,BO,valencia.elsa_m,
525,CO11413248,'202301060213342723616654,'202301060215292723620621,COCV_116,9000,2023-01-08 15:21:17.0,SHP,SHP,null,bermon.leidy_m,
526,CO11413253,'202301060223392723638361,'202301060225312723640998,COCV_156,9000,2023-01-06 12:06:25.0,SHP,SHP,BO,carreno.felix_m,
527,CO11413254,'202301060221372723635750,'202301060223272723637431,COCV_545,9000,2023-01-06 02:25:51.0,SHP,SHP,BO,leon.laura_m,
528,CO11413264,'202301060246392723682452,'202301060249172723685194,COCV_190,9000,2023-01-06 03:35:16.0,SHP,SHP,BO,parra.angi_m,
529,CO11413284,'202301060053372723449731,'202301060055102723453346,COCV_577,9000,2023-01-06 12:12:00.0,SHP,SHP,BO,linares.alexandra_m,
530,CO11413292,'202301060056372723454778,'202301060059172723459302,COCV_556,9000,2023-01-06 01:03:25.0,SHP,SHP,BO,domico.leidy_m,
531,CO11413294,'202301060101342723470177,'202301060103102723472879,COCV_185,9000,2023-01-06 01:10:49.0,SHP,SHP,BO,lemos.ketys_m,
532,CO11413299,'202301060106372723480209,'202301060109052723482482,COCV_155,9000,2023-01-06 01:12:40.0,SHP,SHP,BO,rodriguez.cristian_m,
533,CO11413309,'202301060126372723519431,'202301060128282723522771,COCV_220,9000,2023-01-06 01:30:48.0,SHP,SHP,BO,valencia.elsa_m,
534,CO11413321,'202301060146392723560703,'202301060148192723562927,COCV_874,9000,2023-01-06 01:53:12.0,SHP,SHP,BO,cardozoe.daniela_m,
535,CO11413323,'202301060148372723563564,'202301060150122723567261,COCV_185,9000,2023-01-06 02:01:04.0,SHP,SHP,BO,lemos.ketys_m,
536,CO11413328,'202301060156382723581322,'202301060158132723582454,COCV_181,9000,2023-01-06 02:01:22.0,SHP,SHP,BO,vargas.nathaly_m,
537,CO11413334,'202301060201382723593682,'202301060204072723598187,COCV_155,9000,2023-01-06 02:10:44.0,SHP,SHP,BO,rodriguez.cristian_m,
538,CO11413355,'202301060228352723643852,'202301060231182723654007,COCV_545,9000,2023-01-06 02:34:15.0,SHP,SHP,BO,leon.laura_m,
539,CO11413366,'202301060248372723684860,'202301060251092723693098,COCV_190,9000,2023-01-06 10:59:54.0,SHP,SHP,null,ulloa.estephany_m,
540,CO11413370,'202301060308382723716186,'202301060311082723723432,COCV_174,9000,2023-01-06 04:08:35.0,SHP,SHP,BO,lucena.elizabeth_m,
541,CO11413373,'202301060311382723724347,'202301060313042723725916,COCV_545,9000,2023-01-06 03:16:01.0,SHP,SHP,BO,leon.laura_m,
542,CO11413391,'202301060351372723762627,'202301060354132723763100,COCV_174,9000,2023-01-06 04:03:31.0,SHP,SHP,BO,lucena.elizabeth_m,
543,CO11413395,'202301060406392723771662,'202301060408062723771954,COCV_411,9000,2023-01-06 07:04:38.0,SHP,SHP,null,orjuela.blanca_m,
544,CO11413396,'202301060403392723770246,'202301060406112723771460,COCV_185,9000,2023-01-06 04:08:25.0,SHP,SHP,BO,lemos.ketys_m,
545,CO11413400,'202301060443402723794635,'202301060445232723796210,COCV_190,9000,2023-01-06 15:21:49.0,SHP,SHP,null,rodriguez.yudy_m,
546,CO11413401,'202301060443402723794626,'202301060445232723796154,COCV_87,9000,2023-01-06 11:59:10.0,SHP,SHP,BO,cuervo.adriana_m,
547,CO11413413,'202301060651392723851731,'202301060653172723851869,COCV_101,9000,2023-01-06 07:13:34.0,SHP,SHP,null,null,
548,CO11413418,'202301061033332725970245,'202301061036112725970535,COCV_874,9000,2023-01-06 13:04:29.0,SHP,SHP,BO,chavez.yuli_m,
549,CO11413437,'202301061226342726105748,'202301061228282726108531,COCV_816,9000,2023-01-06 12:42:12.0,SHP,SHP,BO,salazar.claudia_m,
550,CO11413453,'202301061253342726161695,'202301061255152726163749,COCV_401,9000,2023-01-06 13:20:36.0,SHP,SHP,null,null,
551,CO11413480,'202301061326352726238625,'202301061328282726241830,COCV_844,9000,2023-01-06 13:36:30.0,SHP,SHP,BO,agudelo.yina_m,
552,CO11413497,'202301060443402723794652,'202301060445242723796283,COCV_155,9000,2023-01-06 04:50:34.0,SHP,SHP,BO,galvis.fernando_m,
553,CO11413508,'202301060618392723837260,'202301060620272723838966,COCV_101,9000,2023-01-06 06:40:34.0,SHP,SHP,null,null,
554,CO11413509,'202301060708392724850870,'202301060711092725067617,COCV_556,9000,2023-01-06 07:17:00.0,SHP,SHP,BO,varon.yulieth_m,
555,CO11413511,'202301060911312725791609,'202301060913092725791745,COCV_101,9000,2023-01-06 09:33:34.0,SHP,SHP,null,null,
556,CO11413513,'202301061003322725807244,'202301061006132725945093,COCV_101,9000,2023-01-06 10:26:34.0,SHP,SHP,null,null,
557,CO11413513,'202301061003322725807244,'202301061029272725966830,COCV_190,9000,2023-01-06 10:49:34.0,SHP,SHP,null,null,
558,CO11413518,'202301061108302725989661,'202301061111112725996349,COCV_181,9000,2023-01-06 11:15:27.0,SHP,SHP,BO,castano.styven_m,
559,CO11413528,'202301061203332726055546,'202301061206082726059899,COCV_549,9000,2023-01-06 12:16:10.0,SHP,SHP,BO,mahecha.jasbrudy_m,
560,CO11413529,'202301061208342726065102,'202301061210192726070205,COCV_185,9000,2023-01-06 18:25:00.0,SHP,SHP,null,lemos.ketys_m,
561,CO11413561,'202301061336302726263609,'202301061339162726268032,COCV_156,9000,2023-01-06 13:41:56.0,SHP,SHP,BO,carreno.felix_m,
562,CO11413565,'202301061346372726290324,'202301061348272726293833,COCV_688,9000,2023-01-06 13:51:50.0,SHP,SHP,BO,osso.osmary_m,
563,CO11413572,'202301061353362726311300,'202301061356162726315251,COCV_779,9000,2023-01-06 14:55:31.0,SHP,SHP,null,alvarez.jhony_m,
564,CO11413573,'202301061353362726311275,'202301061356152726315186,COCV_381,9000,2023-01-06 13:59:08.0,SHP,SHP,BO,sanchez.armando_m,
565,CO11413574,'202301061356342726315750,'202301061358192726318726,COCV_747,9000,2023-01-06 14:20:30.0,SHP,SHP,null,null,
566,CO11413576,'202301061356352726315791,'202301061358212726318954,COCV_897,9000,2023-01-06 14:18:30.0,SHP,SHP,null,null,
567,CO11413578,'202301061358342726319567,'202301061400222726327637,COCV_116,9000,2023-01-06 14:20:31.0,SHP,SHP,null,null,
568,CO11413586,'202301061338342726267062,'202301061340302726274348,COCV_949,9000,2023-01-06 13:42:36.0,SHP,SHP,BO,quintero.johan_m,
569,CO11413595,'202301061348322726294090,'202301061349562726297106,COCV_174,9000,2023-01-06 14:04:27.0,SHP,SHP,BO,salazar.marly_m,
570,CO11413597,'202301061346372726290343,'202301061348282726293919,COCV_549,9000,2023-01-06 13:55:25.0,SHP,SHP,BO,mahecha.jasbrudy_m,
571,CO11413622,'202301061416362726373902,'202301061418142726375801,COCV_643,9000,2023-01-06 14:22:48.0,SHP,SHP,BO,gomez.brayan_m,
572,CO11413640,'202301061438362726433841,'202301061440192726439861,COCV_262,9000,2023-01-06 14:46:10.0,SHP,SHP,BO,aguilar.maria_m,
573,CO11413696,'202301061418382726376712,'202301061420112726381065,COCV_174,9000,2023-01-06 14:24:29.0,SHP,SHP,BO,salazar.marly_m,
574,CO11413700,'202301061421322726390169,'202301061424052726395895,COCV_897,9000,2023-01-06 14:49:35.0,SHP,SHP,BO,moreno.jeimi_m,
575,CO11413706,'202301061431342726419482,'202301061433272726424140,COCV_378,9000,2023-01-06 14:35:34.0,SHP,SHP,BO,garzon.judy_m,
576,CO11413706,'202301061431342726419482,'202301061437272726431300,COCV_545,9000,2023-01-06 14:38:46.0,SHP,SHP,BO,briceno.nini_m,
577,CO11413706,'202301061431342726419482,'202301061440202726439938,COCV_190,9000,2023-01-06 14:42:05.0,SHP,SHP,CNCL,rodriguez.yudy_m,
578,CO11413745,'202301061501322726511604,'202301061503162726515488,COCV_885,9000,2023-01-06 15:10:01.0,SHP,SHP,BO,silva.darianis_m,
579,CO11413747,'202301061503372726516678,'202301061505222726523988,COCV_549,9000,2023-01-06 15:06:20.0,SHP,SHP,BO,mahecha.jasbrudy_m,
580,CO11413760,'202301061513322726555315,'202301061515242726561336,COCV_545,9000,2023-01-06 15:21:22.0,SHP,SHP,BO,briceno.nini_m,
581,CO11413770,'202301061521322726585679,'202301061523122726590803,COCV_949,9000,2023-01-06 15:24:42.0,SHP,SHP,BO,quintero.johan_m,
582,CO11413779,'202301061531352726625693,'202301061533272726630567,COCV_873,9000,2023-01-06 15:36:04.0,SHP,SHP,BO,rivera.gustavo_m,
583,CO11413804,'202301061518362726570063,'202301061521102726584442,COCV_897,9000,2023-01-06 15:41:30.0,SHP,SHP,null,null,
584,CO11413824,'202301061536372726641468,'202301061538272726644555,COCV_897,9000,2023-01-06 15:58:29.0,SHP,SHP,null,null,
585,CO11413827,'202301061538352726645072,'202301061541172726657546,COCV_816,9000,2023-01-06 15:49:08.0,SHP,SHP,BO,ibarra.diana_m,
586,CO11413830,'202301061541322726658795,'202301061544212726666978,COCV_782,9000,2023-01-06 15:55:15.0,SHP,SHP,BO,diaz.derlyn_m,
587,CO11413867,'202301061625052726809458,'202301061626102726812524,COCV_181,9000,2023-01-06 16:29:28.0,SHP,SHP,BO,zapata.alejandra_m,
588,CO11413887,'202301061538352726645061,'202301061541172726657491,COCV_845,9000,2023-01-06 16:14:14.0,SHP,SHP,BO,zapata.daniel_m,
589,CO11413889,'202301061541312726658771,'202301061544212726666862,COCV_885,9000,2023-01-06 15:50:49.0,SHP,SHP,BO,silva.darianis_m,
590,CO11413899,'202301061548332726682268,'202301061550292726693185,COCV_696,9000,2023-01-06 15:59:44.0,SHP,SHP,BO,martinez.marly_m,
591,CO11413928,'202301061626382726813738,'202301061628052726817380,COCV_378,9000,2023-01-06 16:34:54.0,SHP,SHP,null,garzon.judy_m,
592,CO11413963,'202301061648322726892071,'202301061649382726895470,COCV_185,9000,2023-01-06 16:57:43.0,SHP,SHP,BO,lemos.ketys_m,
593,CO11414020,'202301061708362726965822,'202301061711102726980922,COCV_378,9000,2023-01-06 17:12:33.0,SHP,SHP,BO,garzon.judy_m,
594,CO11414021,'202301061708362726965810,'202301061711092726980867,COCV_90,9000,2023-01-06 17:31:31.0,SHP,SHP,null,null,
595,CO11414026,'202301061718362726996911,'202301061721122727011376,COCV_832,9000,2023-01-06 17:41:31.0,SHP,SHP,null,null,
596,CO11414037,'202301061726352727026146,'202301061728592727032545,COCV_739,9000,2023-01-06 17:30:10.0,SHP,SHP,BO,medina.johanna_m,
597,CO11414056,'202301061751372727113890,'202301061754042727119228,COCV_897,9000,2023-01-06 18:14:31.0,SHP,SHP,null,null,
598,CO11414062,'202301061758382727130365,'202301061800182727138179,COCV_190,9000,2023-01-06 18:03:02.0,SHP,SHP,BO,bejarano.amparo_m,
599,CO11414091,'202301061721372727012135,'202301061723112727016291,COCV_885,9000,2023-01-06 17:31:10.0,SHP,SHP,BO,silva.darianis_m,
600,CO11414126,'202301061756362727125838,'202301061758222727129394,COCV_897,9000,2023-01-06 18:18:30.0,SHP,SHP,null,null,
601,CO11414177,'202301061836372727253858,'202301061838282727258047,COCV_885,9000,2023-01-06 18:42:20.0,SHP,SHP,BO,tavina.mayra_m,
602,CO11414190,'202301061826372727221172,'202301061828042727223901,COCV_100,9000,2023-01-06 18:48:31.0,SHP,SHP,null,null,
603,CO11414201,'202301061836372727253850,'202301061838272727258010,COCV_116,9000,2023-01-06 18:58:31.0,SHP,SHP,null,null,
604,CO11414241,'202301061916352727381442,'202301061919172727387793,COCV_896,9000,2023-01-06 19:39:32.0,SHP,SHP,null,null,
605,CO11414244,'202301061918392727386357,'202301061921142727399787,COCV_100,9000,2023-01-06 19:34:00.0,PICK,PICK,null,fajardo.nelson_m,
606,CO11414247,'202301061921382727400386,'202301061923132727404021,COCV_155,9000,2023-01-06 19:29:32.0,PICK,PICK,BO,rodriguez.cristian_m,
607,CO11414320,'202301061908332727354309,'202301061911182727368112,COCV_577,9000,2023-01-06 19:14:33.0,SHP,SHP,BO,linares.alexandra_m,
608,CO11414328,'202301061916372727381632,'202301061919192727387997,COCV_90,9000,2023-01-06 19:26:51.0,SHP,SHP,BO,franco.jairo_m,
609,CO11414345,'202301061921382727400394,'202301061923142727404090,COCV_549,9000,2023-01-06 19:31:27.0,SHP,SHP,BO,sanchez.victor_m,
610,CO11414351,'202301061926402727415110,'202301061929042727422409,COCV_190,9000,2023-01-06 19:30:50.0,SHP,SHP,BO,bejarano.amparo_m,
611,CO11414351,'202301061926402727415110,'202301061932302727442189,COCV_155,9000,2023-01-06 19:38:31.0,SHP,SHP,CNCL,rodriguez.cristian_m,
612,CO11414355,'202301061928382727420691,'202301061931012727437086,COCV_378,9000,2023-01-06 19:33:02.0,SHP,SHP,BO,chacon.erica_m,
613,CO11414359,'202301061933342727446327,'202301061935302727451788,COCV_282,9000,2023-01-06 19:55:33.0,SHP,SHP,null,null,
614,CO11414371,'202301061943382727474350,'202301061945192727479620,COCV_881,9000,2023-01-06 19:48:11.0,SHP,SHP,BO,garcia.danialeany_m,
615,CO11414376,'202301061946422727483738,'202301061948232727489027,COCV_155,9000,2023-01-06 20:01:14.0,SHP,SHP,null,rodriguez.cristian_m,
616,CO11414412,'202301062018382727582329,'202301062020172727588037,COCV_156,9000,2023-01-06 20:22:15.0,SHP,SHP,BO,roa.julio_m,
617,CO11414451,'202301062046412727680755,'202301062049202727687801,COCV_405,9000,2023-01-06 20:52:30.0,SHP,SHP,BO,lizarazo.liliana_m,
618,CO11414464,'202301062101342727734014,'202301062103172727735690,COCV_688,9000,2023-01-06 21:10:46.0,SHP,SHP,null,herrera.elen_m,
619,CO11414480,'202301062113332727768949,'202301062115122727773703,COCV_549,9000,2023-01-06 21:16:28.0,SHP,SHP,BO,martinez.niyane_m,
620,CO11414489,'202301061958362727521931,'202301062000212727531589,COCV_874,9000,2023-01-06 20:02:59.0,SHP,SHP,BO,cardozoe.daniela_m,
621,CO11414507,'202301062018382727582318,'202301062020162727587209,COCV_556,9000,2023-01-06 20:28:38.0,SHP,SHP,BO,domico.leidy_m,
622,CO11414524,'202301062031402727627396,'202301062033312727633042,COCV_21,9000,2023-01-06 20:53:32.0,SHP,SHP,null,null,
623,CO11414541,'202301062036332727640620,'202301062038282727646209,COCV_578,9000,2023-01-06 20:49:06.0,SHP,SHP,BO,lopez.angiev_m,
624,CO11414564,'202301062053392727705332,'202301062055292727709551,COCV_949,9000,2023-01-06 20:56:59.0,SHP,SHP,BO,aldana.hasbleidy_m,
625,CO11414577,'202301062103372727736400,'202301062105262727741135,COCV_155,9000,2023-01-06 21:15:07.0,SHP,SHP,BO,rodriguez.cristian_m,
626,CO11414611,'202301062131402727831710,'202301062132592727835709,COCV_156,9000,2023-01-06 21:35:33.0,SHP,SHP,BO,roa.julio_m,
627,CO11414611,'202301062131402727831710,'202301062137282727848117,COCV_181,9000,2023-01-06 21:42:35.0,SHP,SHP,BO,quilindo.heider_m,
628,CO11414641,'202301062148342727884078,'202301062150182727891323,COCV_874,9000,2023-01-06 21:56:55.0,SHP,SHP,null,cardozoe.daniela_m,
629,CO11414661,'202301062203392727934572,'202301062206142727939849,COCV_881,9000,2023-01-06 22:11:51.0,SHP,SHP,BO,garcia.danialeany_m,
630,CO11414674,'202301062216392727971062,'202301062218252727974155,COCV_897,9000,2023-01-07 01:32:38.0,SHP,SHP,null,duque.erika_m,
631,CO11414683,'202301062116382727777680,'202301062119242727782666,COCV_391,9000,2023-01-06 21:23:26.0,SHP,SHP,BO,velandia.alexander_m,
632,CO11414689,'202301062126472727810010,'202301062129072727816430,COCV_411,9000,2023-01-06 21:32:31.0,SHP,SHP,BO,tapias.jenny_m,
633,CO11414710,'202301070431382728633421,'202301070434082728634345,COCV_845,9000,2023-01-07 12:42:32.0,SHP,SHP,null,null,
634,CO11414718,'202301062143402727868527,'202301062145292727874533,COCV_428,9000,2023-01-06 21:50:33.0,SHP,SHP,null,triana.diana_m,
635,CO11414723,'202301062148342727884137,'202301062150192727891411,COCV_881,9000,2023-01-06 21:55:19.0,SHP,SHP,BO,garcia.danialeany_m,
636,CO11414781,'202301062243392728050327,'202301062245302728054705,COCV_381,9000,2023-01-06 22:52:37.0,SHP,SHP,null,aguilera.catalina_m,
637,CO11414788,'202301062225042727996349,'202301062226142727999301,COCV_155,9000,2023-01-06 22:33:42.0,SHP,SHP,BO,rodriguez.cristian_m,
638,CO11414801,'202301062236352728028891,'202301062238302728032803,COCV_845,9000,2023-01-07 01:04:33.0,SHP,SHP,null,polo.yuleidys_m,
639,CO11414816,'202301062256402728083132,'202301062259082728088296,COCV_181,9000,2023-01-06 23:19:35.0,SHP,SHP,null,null,
640,CO11414829,'202301062303402728103050,'202301062305222728106843,COCV_378,9000,2023-01-06 23:14:49.0,SHP,SHP,BO,chacon.erica_m,
641,CO11414838,'202301062318362728134451,'202301062321232728145104,COCV_545,9000,2023-01-06 23:28:42.0,SHP,SHP,BO,estupinan.sandra_m,
642,CO11414838,'202301062318362728134451,'202301062331072728169428,COCV_392,9000,2023-01-06 23:32:30.0,SHP,SHP,CNCL,aguirre.dora_m,
643,CO11414844,'202301062325052728152235,'202301062327122728154728,COCV_643,9000,2023-01-06 23:28:21.0,PICK,PICK,BO,garcia.patricia_m,
644,CO11414855,'202301062336382728177257,'202301062338282728179385,COCV_739,9000,2023-01-06 23:44:16.0,SHP,SHP,null,medina.johanna_m,
645,CO11414858,'202301062338392728179716,'202301062340292728186505,COCV_174,9000,2023-01-06 23:43:30.0,SHP,SHP,BO,salazar.marly_m,
646,CO11414866,'202301062346392728200286,'202301062349142728203722,COCV_739,9000,2023-01-06 23:51:21.0,SHP,SHP,null,medina.johanna_m,
647,CO11414878,'202301070001422728237283,'202301070004182728245173,COCV_155,9000,2023-01-07 00:15:49.0,SHP,SHP,BO,rodriguez.cristian_m,
648,CO11414888,'202301062248382728060797,'202301062251212728072763,COCV_424,9000,2023-01-06 22:58:42.0,SHP,SHP,BO,ramirez.niyiret_m,
649,CO11414889,'202301062251402728073214,'202301062253242728076497,COCV_378,9000,2023-01-06 22:59:01.0,SHP,SHP,BO,chacon.erica_m,
650,CO11414890,'202301062248382728060779,'202301062251212728072786,COCV_381,9000,2023-01-06 22:52:36.0,SHP,SHP,null,aguilera.catalina_m,
651,CO11414899,'202301062256402728083067,'202301062259072728088184,COCV_832,9000,2023-01-06 23:19:34.0,SHP,SHP,null,null,
652,CO11414921,'202301062316392728132071,'202301062319152728135012,COCV_964,9000,2023-01-06 23:55:35.0,PICK,PICK,CNCL,ortizn.monica_m,
653,CO11414928,'202301062321342728145400,'202301062323172728147877,COCV_190,9000,2023-01-06 23:27:56.0,SHP,SHP,BO,parra.angi_m,
654,CO11414954,'202301062348352728203298,'202301062350302728209735,COCV_874,9000,2023-01-06 23:51:41.0,SHP,SHP,BO,cardozoe.daniela_m,
655,CO11414966,'202301062358382728223926,'202301070000062728226525,COCV_378,9000,2023-01-07 00:01:10.0,SHP,SHP,BO,chacon.erica_m,
656,CO11414973,'202301070003412728243136,'202301070006172728250382,COCV_156,9000,2023-01-07 15:53:30.0,SHP,SHP,null,huerfano.laura_m,
657,CO11415002,'202301070016422728272899,'202301070018102728274426,COCV_549,9000,2023-01-07 00:19:47.0,SHP,SHP,BO,martinez.niyane_m,
658,CO11415011,'202301070023412728287870,'202301070026102728290675,COCV_545,9000,2023-01-07 00:27:47.0,SHP,SHP,BO,estupinan.sandra_m,
659,CO11415024,'202301070031382728304658,'202301070034042728307402,COCV_156,9000,2023-01-07 00:36:57.0,SHP,SHP,BO,huerfano.laura_m,
660,CO11415044,'202301070046402728329488,'202301070048282728331829,COCV_549,9000,2023-01-07 00:50:59.0,SHP,SHP,BO,martinez.niyane_m,
661,CO11415046,'202301070046402728329503,'202301070048292728331945,COCV_545,9000,2023-01-07 00:50:45.0,SHP,SHP,BO,estupinan.sandra_m,
662,CO11415057,'202301070056422728347386,'202301070059292728350934,COCV_155,9000,2023-01-07 01:04:13.0,SHP,SHP,BO,rodriguez.cristian_m,
663,CO11415062,'202301070103372728362108,'202301070105182728364224,COCV_378,9000,2023-01-07 01:05:55.0,SHP,SHP,BO,chacon.erica_m,
664,CO11415070,'202301070123382728399239,'202301070125142728401429,COCV_470,9000,2023-01-07 01:41:49.0,SHP,SHP,BO,herrera.geraldine_m,
665,CO11415083,'202301070008352728254233,'202301070010152728258015,COCV_545,9000,2023-01-07 00:13:37.0,SHP,SHP,BO,estupinan.sandra_m,
666,CO11415123,'202301070056432728347518,'202301070059312728351174,COCV_101,9000,2023-01-07 01:01:09.0,SHP,SHP,BO,clavijo.kelly_m,
667,CO11415125,'202301070056422728347425,'202301070059302728351100,COCV_378,9000,2023-01-07 01:03:22.0,SHP,SHP,BO,chacon.erica_m,
668,CO11415162,'202301070143392728437784,'202301070145302728440348,COCV_181,9000,2023-01-07 01:56:45.0,SHP,SHP,null,sena.laudid_m,
669,CO11415168,'202301070203382728473980,'202301070206232728477461,COCV_596,9000,2023-01-07 13:21:46.0,SHP,SHP,BO,granados.ilyana_m,
670,CO11415169,'202301070203382728473971,'202301070206232728477427,COCV_262,9000,2023-01-07 12:35:59.0,SHP,SHP,BO,aguilar.maria_m,
671,CO11415171,'202301070156372728460485,'202301070158232728461818,COCV_885,9000,2023-01-07 02:18:39.0,SHP,SHP,null,null,
672,CO11415191,'202301070136352728424297,'202301070138312728425798,COCV_392,9000,2023-01-07 01:43:55.0,SHP,SHP,BO,aguirre.dora_m,
673,CO11415192,'202301070136342728424286,'202301070138302728425739,COCV_155,9000,2023-01-07 01:39:21.0,SHP,SHP,BO,rodriguez.cristian_m,
674,CO11415198,'202301070138382728425991,'202301070140282728431835,COCV_411,9000,2023-01-07 01:46:27.0,SHP,SHP,null,aldana.luz_m,
675,CO11415212,'202301070156382728460497,'202301070158232728461842,COCV_885,9000,2023-01-07 02:18:40.0,SHP,SHP,null,null,
